aa1231.png	Есть мифы
aa1234.png	потоп.
aa1237.png	его
aa1238.png	гос-
aa1241.png	же
aa1244.png	всё
aa1245.png	это
aa125.png	явлениями
aa1250.png	период.
aa1253.png	до н.э.
aa1257.png	рии
aa126.png	со
aa1260.png	мер:
aa1261.png	Песнь
aa1266.png	боги
aa1268.png	Школьные
aa1269.png	тексты.
aa1270.png	Пословицы:
aa1271.png	Важно
aa1275.png	других
aa1276.png	регионах
aa1279.png	Дур-Куригальзу
aa1280.png	столица
aa1281.png	этот
aa1284.png	Экономика
aa1285.png	Переход
aa1286.png	от
aa129.png	связей.
aa1292.png	население
aa1293.png	Ростовщичество,
aa1294.png	кабала.
aa1299.png	камни
aa130.png	Множество
aa1300.png	белое
aa1303.png	золото,
aa1308.png	Войны
aa1309.png	Эламом
aa1313.png	богов
aa1314.png	землю
aa1315.png	идёт
aa1316.png	(Воз.
aa1317.png	идеи
aa1319.png	земли
aa1320.png	долговая
aa1321.png	дерево.
aa1325.png	тыс.
aa1328.png	основном
aa133.png	факторов.
aa1333.png	Масштабный
aa1334.png	подъём
aa1338.png	отношения
aa1339.png	вались быстрее
aa1342.png	дальше
aa1343.png	чем
aa1347.png	шались.
aa1348.png	Со смертью
aa1359.png	ке.
aa136.png	каждому значению
aa1361.png	Вавилоне
aa1362.png	на
aa1363.png	трон.
aa1364.png	Аддат
aa1368.png	Военные успе-
aa1369.png	хи
aa1375.png	окончательный
aa1378.png	против
aa1383.png	вторгается
aa1386.png	7 лет
aa1388.png	грабительские
aa1389.png	по-
aa1390.png	ходы.
aa1393.png	переносит
aa1397.png	на
aa1399.png	престол
aa140.png	со
aa1401.png	этот
aa1402.png	период
aa1405.png	всех: нашествия
aa1406.png	протоармян.
aa1407.png	урарту,
aa1408.png	халдеи,
aa141.png	множ. факто-
aa1411.png	САП
aa1412.png	снижение
aa1413.png	числа источников.
aa1414.png	средне
aa1416.png	строительство
aa1421.png	осталась
aa1422.png	своих
aa1423.png	границах.
aa1425.png	много
aa1428.png	яркая роспись
aa1429.png	ефов.
aa1431.png	Иштар
aa1433.png	царей
aa1438.png	моногамная.
aa1439.png	источники
aa1444.png	активные
aa1446.png	железным
aa1447.png	оружием
aa1448.png	создание
aa1454.png	Уру
aa1455.png	цев
aa1457.png	Карту
aa1458.png	рель-
aa146.png	исследовать
aa1460.png	Семья
aa1461.png	Важные
aa1464.png	ресурсов
aa1465.png	вывоз
aa1470.png	всем
aa1471.png	Восток
aa1472.png	запад
aa1473.png	развивались
aa148.png	признака могут
aa1480.png	Проблем
aa1493.png	первобытно
aa1497.png	политекстичны
aa150.png	вать
aa1501.png	синтетизм
aa1504.png	Нет
aa1506.png	обратное
aa1508.png	себя
aa1509.png	срединным
aa151.png	несколько
aa1511.png	характер общества
aa1512.png	(мы
aa1514.png	вокруг
aa1516.png	обожествление
aa1517.png	царя,
aa152.png	значений
aa1520.png	(Обратное
aa1523.png	отношение
aa1525.png	письменности
aa1529.png	архитектуры
aa1530.png	Монументальность
aa1532.png	иероглифичность
aa1533.png	можно
aa1535.png	ватить основные
aa1536.png	черты (в
aa1537.png	том
aa1538.png	числе
aa1539.png	Егип.
aa154.png	Признаки
aa1541.png	ух.
aa1550.png	антроп.
aa1551.png	черты.
aa1554.png	животных
aa1560.png	4-3 тыс.
aa1566.png	гос
aa1567.png	во.
aa1569.png	Египтом
aa157.png	другом
aa1570.png	не было
aa1576.png	Объедин.
aa1577.png	(Другой
aa158.png	на
aa1580.png	6)Общие
aa1589.png	нать
aa159.png	них
aa1590.png	оделки,
aa1591.png	иметь
aa1592.png	своих рабов.
aa1596.png	да
aa16.png	по
aa160.png	дейст
aa1601.png	связана
aa1609.png	ставленник
aa1612.png	создание
aa1619.png	др.
aa1625.png	Были
aa1630.png	дами
aa1631.png	храмами.
aa1633.png	отстроил
aa1635.png	городам
aa1638.png	занял
aa1639.png	Египет.
aa164.png	часто
aa165.png	неучтённых).
aa1652.png	дозрительно
aa1653.png	часто
aa1655.png	Получил
aa1656.png	наследство
aa1657.png	сирию.
aa1660.png	раз
aa1661.png	братом,
aa1665.png	чехарда
aa1666.png	на троне.
aa1672.png	по
aa1676.png	7-6
aa168.png	тенденция.
aa1681.png	Египет,
aa1682.png	Вавилония.
aa1684.png	осн. игроки.
aa1686.png	Вавилония
aa1687.png	Мидия.
aa1693.png	точное
aa1698.png	но).
aa170.png	установить
aa1701.png	го Вавилона
aa1704.png	для
aa1705.png	жены
aa1708.png	ворота Иштар
aa171.png	статист.
aa1710.png	Города
aa1712.png	Семирами
aa1715.png	связь.
aa1718.png	Мидия
aa1719.png	вождь
aa1720.png	605-562
aa1723.png	намного
aa1726.png	нет
aa173.png	кол.
aa1732.png	на дан.
aa1737.png	Важно:
aa1738.png	кая роль
aa1739.png	железа
aa174.png	выражение
aa1744.png	форми
aa1745.png	рования
aa1747.png	ва
aa175.png	можно только
aa1750.png	хаттами.
aa1752.png	хеттов
aa1753.png	но
aa1754.png	их
aa1756.png	практически
aa1757.png	не
aa1758.png	сохранились
aa1759.png	(очень слож
aa1763.png	(чешский учёный)
aa1767.png	тил
aa1768.png	Зоммер.
aa1769.png	Языки:
aa177.png	тельно
aa1771.png	др.
aa1772.png	Периодизация
aa1775.png	до н.э.
aa1776.png	Основатель
aa1779.png	ти-
aa1780.png	тулом.
aa1781.png	Проблема
aa1782.png	со
aa1783.png	сменой
aa1784.png	имени.
aa1785.png	из Куссары
aa1786.png	столица
aa1787.png	переносится
aa1788.png	Хатуссу.
aa1791.png	из-за
aa1792.png	того
aa1793.png	что
aa1795.png	ледия
aa1796.png	часто
aa1797.png	восходил
aa1800.png	на
aa1801.png	эту
aa1802.png	те-
aa1803.png	му
aa1804.png	указ
aa1806.png	нов).
aa1810.png	шее
aa1811.png	власть царя.
aa1813.png	общества).
aa1815.png	не упразднили
aa1817.png	но
aa1818.png	назва-
aa1821.png	осталось
aa1822.png	эти
aa1823.png	законы,
aa1824.png	пусть мо-
aa1825.png	ложе законов
aa1828.png	на 3 века,
aa1830.png	суровые.
aa1831.png	Литература.
aa1832.png	Повесть
aa1834.png	(Нессы).
aa1837.png	вили
aa1838.png	по рекам,
aa1839.png	родила
aa1840.png	30
aa1842.png	мальчики
aa1843.png	вернулись
aa1844.png	хотели
aa1847.png	сёстрах
aa1848.png	(не
aa1849.png	знали
aa1850.png	их,
aa1852.png	отец
aa1853.png	сидит
aa1855.png	сын подносит
aa1858.png	свергает
aa1860.png	несколько раз).
aa1863.png	нить
aa1866.png	море)
aa1868.png	борьба
aa187.png	устанав-
aa1871.png	бог грозы
aa1872.png	важно орошение
aa1874.png	дожди)
aa1875.png	высо.
aa1876.png	идёт
aa1878.png	Борьба
aa1879.png	не
aa1880.png	чашу
aa1881.png	Тему
aa1884.png	востока
aa1885.png	амореев
aa189.png	на основе
aa1893.png	Одна из главных
aa1895.png	потоп
aa1896.png	мир
aa1899.png	Золотом веке
aa19.png	Есть
aa1903.png	Складывается
aa1904.png	система
aa191.png	содерж
aa1910.png	Ур,
aa1911.png	Знак работы
aa1913.png	цент
aa1915.png	рами
aa1916.png	регулирования
aa1919.png	ной функцией
aa192.png	анали
aa1920.png	жреца
aa1921.png	был
aa1923.png	(с богиней
aa1924.png	в роли
aa1925.png	кото
aa1926.png	рой
aa1927.png	выступала
aa193.png	(1 шаг)
aa1931.png	лись
aa1932.png	налоги
aa1934.png	храмы
aa1936.png	Главный бог:
aa1937.png	Энлиль
aa1938.png	Письменность
aa1939.png	счёт
aa1941.png	финиками,
aa1946.png	как
aa1948.png	отиски фишек,
aa1949.png	позже
aa195.png	по
aa1951.png	не хра
aa1952.png	ня финики.
aa1953.png	Позже на
aa1955.png	табличках
aa1956.png	стали
aa1957.png	выдавливать
aa1963.png	сер. 3тыс.
aa1964.png	до н.э.
aa1965.png	К этому
aa1967.png	но
aa1968.png	эта
aa1969.png	цивилиза
aa197.png	корреляции
aa1970.png	параллельно
aa1971.png	использовала
aa1972.png	шумерский
aa1974.png	От шумеров
aa1975.png	к нам
aa1976.png	пришёл отсчёт
aa1977.png	времени
aa1981.png	у шумеров
aa1986.png	приспосаблива-
aa199.png	Обратная
aa1990.png	использовала
aa1991.png	гласные.
aa1992.png	Хурритский писец
aa1995.png	том
aa1996.png	что некоторые
aa1997.png	важные слова
aa1998.png	кузнец,
aa2.png	ГУ МВД
aa20.png	описания
aa2002.png	1802 г.
aa2006.png	котировал надпись
aa2007.png	на
aa2012.png	учёные пытались
aa2014.png	до
aa2015.png	Кир,
aa2016.png	Урук,
aa2017.png	ция
aa2018.png	т.д.)
aa2019.png	т.
aa2025.png	Основатель
aa2030.png	отразил
aa2031.png	натиск
aa2032.png	моря
aa2034.png	владения
aa2035.png	Был убит
aa2036.png	в ходе
aa2039.png	Построил
aa2048.png	Роман
aa205.png	историк,
aa2051.png	из
aa2053.png	Харрис
aa2056.png	документы
aa206.png	Прямая
aa2061.png	со жрецами
aa2064.png	юге
aa2066.png	гос
aa2067.png	-во
aa2068.png	на
aa2071.png	Египет
aa2075.png	(поль
aa2076.png	классики
aa2077.png	литература
aa2078.png	Сред-
aa2079.png	него царства
aa2083.png	Осириса
aa2084.png	Хор.
aa2088.png	повествует
aa2092.png	Сетх
aa2093.png	дурак, которого
aa2094.png	все обманывают
aa2095.png	Гора
aa2096.png	боги нена
aa2099.png	Правда
aa21.png	восстаний.
aa2100.png	Кривда"
aa2101.png	Происходит
aa2103.png	процесс
aa2106.png	самого царя
aa2107.png	История
aa211.png	Определяется
aa2112.png	сердце
aa2114.png	маат
aa2115.png	Книга мёртвых
aa212.png	по
aa2122.png	Отчёт
aa2124.png	дин.
aa2126.png	переходный
aa2127.png	период.
aa213.png	модулю
aa2131.png	655/654
aa2132.png	династия
aa2133.png	Нехо
aa2138.png	525г
aa2142.png	прав
aa2143.png	и командира
aa2145.png	но
aa2146.png	греки
aa2147.png	не
aa2148.png	персов.
aa215.png	33
aa2152.png	Исиды
aa2153.png	Хора
aa2154.png	Сказка
aa216.png	зи.
aa2160.png	с его
aa2162.png	Новую
aa2163.png	(105м.)
aa2164.png	строят
aa2166.png	Дахшуре
aa2167.png	по
aa2170.png	погребальной
aa2174.png	строят
aa2175.png	снова
aa2181.png	чем
aa2183.png	вошёл
aa2184.png	историю
aa2185.png	как
aa2188.png	комплекс
aa219.png	связаны
aa2192.png	же изучают
aa2196.png	эти пирамиды
aa2197.png	местный,
aa220.png	Связь
aa2200.png	пил.
aa2206.png	пристань,
aa221.png	за).
aa2224.png	вд молодые
aa2225.png	животные
aa2228.png	что
aa2229.png	говорит
aa223.png	связь
aa2230.png	богатстве.
aa2231.png	При помещения
aa2233.png	Нижнее
aa2234.png	пустое,
aa2237.png	Камера
aa2238.png	царя
aa224.png	связь
aa2243.png	Помещения
aa2245.png	ления
aa2246.png	В одной из
aa2247.png	камер надпись
aa2249.png	Пирамида
aa225.png	Эти
aa2252.png	на 10 м.
aa2260.png	остальных
aa2262.png	гранит-
aa2263.png	ные
aa2264.png	много
aa2266.png	упражений
aa2270.png	комплексы
aa2278.png	2 жён (Мать
aa228.png	торговли,
aa2282.png	знатных
aa2283.png	вельмож.
aa2284.png	гробницы
aa2285.png	чиновников.
aa2288.png	солнечные ладьи.
aa2290.png	вые
aa2291.png	тексты
aa2294.png	В
aa2297.png	династии
aa230.png	промышлен
aa2302.png	не
aa2307.png	памятник
aa2309.png	миды,
aa231.png	ность
aa2313.png	мид
aa2344.png	было,
aa2345.png	но
aa2346.png	Главные
aa2347.png	Имели
aa2349.png	скорее
aa2351.png	всего
aa2353.png	не
aa2354.png	расшифро
aa2355.png	по
aa2356.png	причине
aa2357.png	того,
aa2358.png	что
aa2359.png	оно
aa236.png	от
aa2360.png	находится
aa2361.png	на
aa2362.png	ходе
aa2363.png	от
aa2365.png	иероглифам).
aa2367.png	Использовалось,
aa2368.png	это
aa2369.png	письмо
aa237.png	до
aa2370.png	хозяйстве.
aa2374.png	80 знаков
aa2375.png	Была и
aa2377.png	на
aa2380.png	клинопись
aa2381.png	на эламском.
aa2384.png	этом
aa2385.png	регионе
aa2386.png	История:
aa2388.png	составе
aa239.png	даря
aa2392.png	династим Ура
aa2393.png	Сер.
aa2394.png	21 века
aa2397.png	Сер.
aa2398.png	16
aa2402.png	освобождаются,
aa2403.png	грабят Вавилон
aa2409.png	от
aa2411.png	549 г.
aa2412.png	разгромили
aa2413.png	Элам.
aa2414.png	Источники:
aa2418.png	титул
aa2419.png	царя.
aa2421.png	Власть
aa2422.png	цариц
aa2423.png	схожа
aa2428.png	сер.
aa243.png	изм. данные.
aa2430.png	мужские
aa2431.png	боги
aa2432.png	вытес-
aa2433.png	няют
aa2434.png	женских,
aa2435.png	изначально
aa2436.png	бог
aa2437.png	женский.
aa2439.png	почитали
aa2441.png	он услышал
aa2442.png	мольбы
aa2443.png	Беспощадный
aa2444.png	(дуализм).
aa2445.png	письма
aa2446.png	личным богам.
aa2447.png	Литературы
aa2448.png	почти
aa2451.png	Идея
aa2452.png	суде
aa2455.png	потом повлияет
aa2456.png	на
aa2457.png	зороастризм
aa2460.png	мало).
aa2461.png	до
aa2462.png	Персы
aa2463.png	Видно
aa2464.png	Находят
aa2465.png	В
aa2472.png	Бог
aa2473.png	бог смерти
aa2474.png	горя (при
aa2475.png	этом
aa2477.png	творец
aa2478.png	мира).
aa2482.png	восточного ветра
aa2484.png	тьмы рождаются
aa2485.png	люди
aa2488.png	историй
aa2489.png	смертных
aa249.png	жизнь людей,
aa2492.png	имён
aa2493.png	богов
aa2496.png	часто
aa2497.png	заменяются
aa2498.png	понятиями
aa2499.png	бог
aa25.png	движе-
aa2501.png	Боги изображаются
aa2503.png	своенравными.
aa2505.png	так
aa2506.png	же
aa2511.png	Угарит
aa2516.png	есть
aa2517.png	разделительные
aa2518.png	чёрточки).
aa2519.png	1930 г.
aa2521.png	Вируло.
aa2522.png	др.
aa2524.png	22 знака.
aa2525.png	Нет
aa2528.png	Египте),
aa2529.png	писали
aa2530.png	справа
aa2531.png	налево.
aa2533.png	только
aa2535.png	религиоз.
aa2538.png	возник
aa254.png	интерес
aa2540.png	тайнопись
aa2541.png	купцов.
aa2542.png	Был заимствован
aa2545.png	добавлени
aa2548.png	На
aa2551.png	алфавит
aa2552.png	от
aa2553.png	него
aa2557.png	Появление
aa2558.png	торговлей
aa256.png	применению
aa2565.png	основан
aa2566.png	(совр.
aa2567.png	Кадис)
aa257.png	измерения
aa2570.png	собой.
aa2572.png	приходят
aa2574.png	степей
aa2576.png	Библия:
aa2577.png	Самый
aa2578.png	текст
aa2579.png	Ветхого завета
aa2580.png	Песнь
aa2581.png	Деворы"
aa2583.png	Основные
aa2584.png	тексты
aa2586.png	н.э.
aa2587.png	Самые молодые
aa2588.png	мир
aa2589.png	(над
aa259.png	гум. науках.
aa2590.png	Муду
aa2593.png	связан
aa2594.png	(как
aa2595.png	базе
aa2596.png	связано
aa2597.png	Тир
aa2598.png	Гадир
aa2599.png	между
aa2600.png	древний
aa2603.png	на запад:
aa2606.png	Ликии.
aa2609.png	сообщение
aa261.png	ся статистика,
aa2612.png	насильно
aa2617.png	скорее
aa2619.png	Восточное
aa2622.png	Собирался
aa2624.png	Египет,
aa2626.png	в битве
aa2627.png	на
aa2628.png	Амударье
aa2629.png	со
aa263.png	экономика,
aa2630.png	ски-
aa2631.png	фами
aa2632.png	Похоронен
aa2634.png	в Пасаргадах
aa2635.png	протопин
aa2637.png	насского).
aa264.png	социалогия,
aa2641.png	(после победы
aa2642.png	битве
aa2643.png	при
aa2645.png	Пелузии),
aa2649.png	шается
aa2650.png	фарасном
aa2652.png	династия).
aa2655.png	Персии,
aa2656.png	Камбиз
aa2657.png	подавить
aa2659.png	но умирает
aa2661.png	По
aa2668.png	в ходе
aa267.png	ности
aa2670.png	в котором
aa2671.png	участвовал
aa2672.png	Да
aa2675.png	Но,
aa2677.png	был нас
aa2678.png	тоящим царём.
aa2680.png	дит реформы:
aa2681.png	главы
aa2686.png	часть земли
aa2688.png	Налоговая
aa2689.png	система
aa269.png	с ростом
aa2690.png	налог
aa2692.png	серебром,
aa2693.png	существовали
aa2694.png	дру-
aa2695.png	знати.
aa2697.png	имели
aa2699.png	платили
aa2700.png	натурой.
aa2701.png	на была
aa2703.png	система.
aa2705.png	другие монеты.
aa2706.png	В империи
aa2707.png	было несколько
aa2708.png	столиц:
aa2710.png	ну
aa2711.png	Вавилон
aa2713.png	зима)
aa2714.png	Экбатана
aa2716.png	альные
aa2719.png	и Ксерксам).
aa2720.png	про
aa2721.png	Из центра
aa2723.png	на
aa2724.png	арамейском,
aa2727.png	эста
aa2728.png	фетная почта
aa273.png	клиометрика.
aa2730.png	день).
aa2732.png	от
aa2736.png	но
aa2739.png	конфликт
aa2740.png	с храмами
aa2744.png	сатрапами,
aa2745.png	сам
aa2746.png	Ксеркс
aa2747.png	ходе заговора.
aa275.png	итог
aa2750.png	проявил
aa2751.png	себя как
aa2752.png	незаурядный
aa2754.png	литик
aa2757.png	подчиняет
aa2759.png	Но был
aa276.png	развития измерения
aa2760.png	(отравлен врачом)
aa2761.png	Последний
aa2765.png	начало
aa2766.png	похода
aa2769.png	те.
aa2771.png	осень
aa2772.png	333г.
aa2774.png	Кир
aa2775.png	идёт
aa2778.png	Созда
aa2779.png	Были
aa2780.png	убит
aa2781.png	убит
aa2783.png	Абидосе
aa2785.png	бога
aa2787.png	поминал
aa2789.png	судя
aa2790.png	по
aa2791.png	луч
aa2792.png	ный
aa2793.png	храм
aa2798.png	власти
aa2799.png	его
aa2800.png	сын
aa2801.png	После смерти
aa2803.png	приходит
aa2805.png	Многое
aa2808.png	своего
aa281.png	Изменения связаны
aa2810.png	ла
aa2814.png	культы
aa2817.png	был
aa2818.png	предан
aa2821.png	исклю
aa2822.png	города.
aa2823.png	чён
aa2824.png	из
aa2825.png	списков).
aa2826.png	Пер
aa2827.png	столицу
aa2830.png	недалеко
aa2831.png	от
aa2832.png	гиксосского
aa2833.png	Внешняя
aa2834.png	политика
aa2835.png	Битва
aa2836.png	при
aa2839.png	Кадет-
aa2840.png	ключ-город
aa2841.png	Восточному
aa2845.png	ти
aa2847.png	его
aa2848.png	он
aa2849.png	считал,
aa285.png	тех
aa2851.png	их
aa2853.png	далеко
aa2854.png	пошёл
aa2856.png	был
aa2859.png	есть
aa286.png	ники.
aa2860.png	в рельефах
aa2861.png	Абу
aa2862.png	Симбеле
aa2864.png	за
aa2865.png	видна
aa2866.png	корона
aa2868.png	Его
aa287.png	Рост
aa2875.png	Долине Цариц
aa2878.png	Обе стороны
aa2879.png	написали
aa288.png	роли
aa2882.png	египтяне
aa2883.png	и хет.
aa2886.png	браком
aa2891.png	Постройки
aa2892.png	Храм
aa2894.png	Абу
aa2897.png	храм
aa2898.png	храм
aa2899.png	в Луксоре.
aa29.png	цели и требования
aa2900.png	Карнакский
aa2901.png	храм
aa2905.png	его семье.
aa2906.png	по
aa2907.png	дороге
aa2908.png	вратам
aa2909.png	аллея
aa291.png	исследовании.
aa2910.png	сфинксов,
aa2911.png	врата
aa2914.png	через
aa2915.png	нефный зал
aa2918.png	через двор
aa2920.png	святых,
aa2921.png	где статуя
aa2922.png	бога
aa2923.png	на ладье).
aa2928.png	при
aa293.png	количественные.
aa2930.png	Мумия
aa2931.png	высокий
aa2932.png	орлиным носом.
aa2933.png	После смерти
aa2935.png	его
aa2936.png	сын:
aa2938.png	После восхода
aa294.png	Методы
aa2941.png	ливийцев
aa2943.png	Наступает
aa2944.png	кризис
aa2946.png	женщина
aa2947.png	правившая
aa295.png	кол. анализа
aa2950.png	сириец,
aa2951.png	после
aa2952.png	которого
aa2953.png	очистили трон
aa2955.png	династия
aa2957.png	для
aa2958.png	себе
aa296.png	открыли для
aa2960.png	отра
aa2962.png	знал
aa2964.png	Строит
aa2965.png	не
aa297.png	историка
aa2972.png	арамеев.
aa2974.png	вторжения
aa2975.png	элами-
aa2978.png	Хетты
aa2983.png	ли царя
aa2984.png	после
aa2985.png	снова
aa2987.png	после
aa2988.png	этого
aa299.png	пость
aa2995.png	(Немного
aa3.png	Украина
aa30.png	Скорее
aa300.png	выделения
aa3002.png	белый
aa3006.png	Золотистый
aa3007.png	На верх
aa3009.png	центральная
aa3010.png	богов.
aa3011.png	боковые
aa3014.png	по
aa3016.png	Башня
aa3017.png	стояла
aa3018.png	уже при
aa302.png	измерения
aa3021.png	ский период.
aa3027.png	есть
aa3028.png	гроб.
aa303.png	взаимосвязей,
aa3031.png	Ассирия
aa3037.png	Этнически
aa3039.png	единой
aa3042.png	как
aa3044.png	Архологические
aa3047.png	именно
aa305.png	ду
aa3052.png	1843-
aa3057.png	возведено
aa3060.png	стало
aa3062.png	Лувра).
aa3064.png	Генри Оскар
aa307.png	на
aa3079.png	центр номового
aa308.png	истор.
aa3080.png	гос-ва,
aa3082.png	центр
aa3086.png	был
aa309.png	явле-
aa3092.png	слой
aa3099.png	ми.
aa310.png	ния
aa3103.png	войны.
aa3104.png	уве.
aa3105.png	Бер.
aa3106.png	Мифи
aa3116.png	После
aa3118.png	любому,
aa312.png	процессы.
aa3120.png	фаг). В них
aa3123.png	появляют
aa3124.png	ся упоминания
aa3125.png	боге
aa3129.png	суде.
aa3131.png	пока
aa3133.png	жив,
aa3136.png	разочарованного
aa3139.png	человек
aa314.png	возможность моде-
aa3140.png	хочет покончить
aa3142.png	Человек
aa3144.png	не
aa3145.png	может
aa3147.png	на
aa3150.png	крепость у
aa3152.png	походы
aa3159.png	работы
aa3162.png	строительство
aa3163.png	Лабиринта
aa3166.png	век литературы
aa3168.png	Завершение
aa3169.png	(?)
aa3170.png	Грамотной
aa3171.png	элиты
aa3175.png	на
aa3179.png	Сменилось
aa318.png	источника
aa3180.png	200 царей.
aa3182.png	ими
aa3185.png	Аварис,
aa3186.png	основали
aa3189.png	(150 лет).
aa3190.png	Освобождение
aa3194.png	двух царя:
aa3198.png	(оба
aa3199.png	имени
aa32.png	организации
aa320.png	их
aa3201.png	Ещё одно:
aa3203.png	воевавший
aa3204.png	гиксосами).
aa3205.png	на
aa3207.png	найдены
aa3208.png	раны.
aa3209.png	Его
aa321.png	анализом.
aa3211.png	сыновья.
aa3212.png	старший
aa3215.png	Новое Царство
aa3216.png	Очень широко
aa3218.png	изобретены
aa3220.png	меха
aa3222.png	В земледелии:
aa3225.png	важен
aa3226.png	для
aa3227.png	Яхмос
aa3228.png	основатель
aa3231.png	большое
aa3233.png	во
aa3235.png	Цена:
aa3236.png	180 г.
aa3237.png	373г.серебра
aa3238.png	Тексты
aa3239.png	Беседа
aa3242.png	фив,
aa3248.png	хочет
aa325.png	количественным
aa3251.png	талисманами
aa3252.png	но
aa3253.png	сест-
aa3254.png	тар
aa3256.png	ра
aa3257.png	ет
aa3263.png	Школьные тексты
aa3264.png	один из
aa3266.png	хлеба
aa327.png	ист.
aa3274.png	(не имел
aa3276.png	или
aa3277.png	Саргон
aa3281.png	Владыки
aa3283.png	он
aa3284.png	сделал жрицей
aa3286.png	торговлю.
aa3288.png	царства
aa3292.png	но
aa3294.png	был
aa3296.png	божест-
aa3298.png	вёл походы.
aa3299.png	но был
aa33.png	логическая
aa330.png	уменьшением
aa3300.png	ходе нашест-
aa3303.png	только
aa3305.png	вспомнить
aa3308.png	Династия Ура
aa3311.png	хикаль
aa3312.png	25.
aa3313.png	10.2016
aa3316.png	сации
aa3317.png	всех событий.
aa3320.png	население, вы-
aa3323.png	нгеми
aa3327.png	не счита-
aa3328.png	лись
aa3333.png	чем
aa3337.png	племён
aa3339.png	запада.
aa334.png	макро-
aa3340.png	построить стену
aa3342.png	обошли
aa3343.png	Амореи
aa3346.png	были
aa3347.png	отдельны
aa3348.png	ми племенами.
aa3353.png	вилизаций
aa3358.png	центром
aa336.png	изменение
aa3363.png	Хамурани.
aa3364.png	Предок
aa3365.png	мой
aa3366.png	целитель
aa3369.png	Миф
aa337.png	напратив
aa3370.png	дочь
aa3371.png	развил
aa3372.png	концу
aa3373.png	убит
aa3374.png	Уту
aa3377.png	Новое царство
aa3378.png	сер.
aa3379.png	15-в
aa338.png	(смещение).
aa3380.png	нач.
aa3383.png	Из
aa3384.png	выделяет
aa3385.png	ся
aa3388.png	при
aa3390.png	приходит
aa3391.png	конец
aa3393.png	вся
aa3394.png	Малая Азия
aa3395.png	принадлежит
aa3396.png	хеттам.
aa3398.png	анналах
aa3399.png	жалуется
aa34.png	соц.
aa3400.png	на
aa3403.png	Битва
aa3405.png	Кадеша
aa3408.png	1280 г.
aa3410.png	ли
aa3415.png	боги:
aa3416.png	со
aa3418.png	-боги
aa3419.png	хати,
aa342.png	ки.
aa3421.png	хапиру.
aa3422.png	Святилище
aa3432.png	гос
aa3433.png	структура
aa3434.png	сильна
aa3437.png	панкус
aa344.png	Этап
aa3440.png	Царь
aa3441.png	начальник
aa3443.png	верховный
aa3445.png	Основные занятия
aa3446.png	земледелие
aa3447.png	скотоводство,
